"export-world data (NetLogo 6.2.2)"
"Social-Risk-Appraisal-Model.nlogo"
"01/29/2024 12:48:51:095 -0600"

"RANDOM STATE"
"0 0 -1727483681 356 0.0 false 52573118 318002372 132968149 -47449893 -968008734 325226048 75034855 1929737752 -1643924906 -1560270203 1485085919 -1111063298 1659590610 1555758098 1864164077 902937631 316576589 -1346910370 294577336 626923373 -1174735894 -314963519 -193311432 -611706999 -185423480 -1624209809 -1878020711 1089330353 -523482006 905516732 1869905917 -1120029753 -1288858166 -297563813 -1614149839 1005243225 1383278275 -1173167476 607963933 -1073789585 1960407497 1553978998 1027533479 664432688 -1902728575 -878330143 86124910 1432436825 -314782464 -1301898084 -467465207 426055058 -1418559746 203304320 1946251301 -544805542 -608510416 -46371541 -1143371667 492926624 1142131100 531745301 1453052628 1376781089 1537940405 -803030863 1968425786 986583207 -1516272176 -1969478524 317281871 -230188320 1711704953 1312396480 1356689754 -1369275871 1979729753 344780395 -371076149 1601841815 -1070311239 -2109457739 117590923 -1117437448 575113488 1131852916 1058310812 1141902266 -709350875 -1526682406 -1335437508 -176729258 1394538261 1145060638 1152021135 949768608 1939820512 -612123684 1908356403 -1628841385 546589109 445499605 1999110115 -661278256 2027535793 39565014 -1633250695 -2069700581 -1702779580 1015212912 1694670263 683293102 -1420540296 -2135997656 -440163528 -1786710843 836578895 1687994968 -46274290 733594889 838921628 -2138618486 -1253380339 -1965794300 110412711 1177527379 -482465271 211464980 -187839187 1457273141 -492574158 1173794714 135560304 -1210179836 507649095 627374409 -72867340 1386092694 -134578705 -989454445 1211505735 1181875699 303972847 -447690171 331362724 -190109210 225447882 1257918088 -1386236767 74752369 819627953 1153166864 -2110306021 2035986127 1018033929 1025889603 1463100859 -1291239180 -482524756 -1626830026 -1682958924 1596983502 1193146721 788903314 -388284807 -1810363359 -1829817530 -1785634799 1111555430 -1911283698 1198890352 -1735587156 1562633409 1576015887 1776392884 -52566255 -1194024141 -198923193 -1821130807 1924005698 713304178 1290156595 -1755833587 2028612344 -21457120 -478586127 -426181300 -696153668 -1685232043 1698208924 514042409 -1445812378 -782007001 -712176200 -2084850907 261639002 -1608372862 1883630537 450802292 -673436145 1978710826 1625779795 -579065260 -10540867 979118734 268288304 -1949819632 -725947362 -1843234605 -473866662 -1407530981 1202635500 1211002277 343587841 -914105447 235062688 -63444909 1424693120 1378181054 2033120338 -1035969001 562493233 -1890026554 142874774 -1155136031 479858948 1225465274 440984179 1968397467 1236459586 -1004544462 -591152388 1525837524 675343815 -637203891 910807002 1215441700 2093545638 18803937 -1197863928 -1507839343 -205795888 1742287080 376411288 1412685575 -1062448081 253312695 1705634181 944851961 -1062093405 -1899112754 1416566904 -1939086301 1566839437 2113699074 404507360 -149029651 1368594937 -1354618033 1285145934 -122170667 -1927406565 1872182615 -1296262272 8557492 411944936 308834018 852634583 1123990161 -1202105462 2033051545 -896052735 -384217616 1777025180 665561006 -49950425 -315781972 -692138066 296909818 -496507788 -546628717 -412559744 776905888 -1194131743 -820702250 1624388789 1556565515 -1926300203 -1495148403 121387422 -628871791 -1303087713 1249611087 1177372565 941138187 -1831833939 -2034978285 -136448953 414521920 -1017329234 -1989183478 1363008332 38100122 -372191211 1164589910 -1549849749 -219629405 1381084431 1197243918 -869267679 42626584 1682500195 -1207086815 361030259 13149292 1060599159 841592058 -1610543591 876378356 -914689584 1067080519 -885913312 607383443 -1008471397 -1331424716 1287067170 1518922129 -1515286775 851048397 -1095876697 -1667102809 673315932 315960952 1289837026 -1385467267 88037177 1052242365 1693058368 -563910566 834249101 -724541375 509558377 1911948407 -1817457489 341464735 1417390683 1683152084 25626401 -1753668972 -786541007 1276471233 -1599814063 671745033 1302945169 -862211726 1318596177 -16895763 -681287541 -1455200084 -2068861027 -462923879 978686322 1698299831 1073194261 886273943 -1063042901 684109359 769635048 -1726859102 -538493100 1670138928 1700690007 -618941399 -777528541 2049616357 650975638 -545694696 847995948 571133544 2136336634 -1161788335 419638663 1308486336 -208473382 -260914494 -1913143694 -1703854318 1599910606 -1889659115 665685502 -73507243 384643740 1859807651 -150639399 -1985503755 -349355687 1072712948 2048306573 868866947 -658047039 -1709956515 -1348175201 1913433805 -1845660887 -1972773560 -1677620765 -646239630 1196745642 -1875947664 1034580478 -2095239962 -906796185 1986599348 68507086 1808900543 -2104991288 -1524721504 -1698940450 1654957517 82276166 921156489 -1694175981 1446550498 -1574014231 679956935 1782379349 1227691832 2085421707 1031790142 1715987298 -1819865994 1313647239 586645944 -1188693479 -1206024520 -204239812 -1456491831 -1992792975 254002502 1052479773 -893534284 -1444962237 -718584323 1706371022 2033509954 1011555149 -318893682 -424917796 1036604171 1065814765 -607188649 794975671 127130706 390315755 -443765710 2091479639 228128490 1885920078 1933165483 -1486580108 -292716474 -1272819464 1804148588 1204048907 1959916046 62389898 -1979259141 -1744352331 1536288641 -1156803332 -1052712730 -143216512 176083511 -2055812278 1222906013 1793860485 1713109912 -354679422 -284603208 -531456164 -1822594856 1978452155 -982730538 303058646 -1406883675 -1494474383 1117265990 -1217293215 -278071276 1321042122 -506003218 1036026236 1960695330 -972276814 1692772724 -1312874064 -1384063794 -1500082523 -297312639 1305863915 1943961982 -1296259156 1865091617 20200015 -1018308536 -994771223 458393827 495438730 -737460309 -470565876 -1107206499 1795692493 847381020 77950557 -296920274 -1996941907 1055214357 -1215049309 -1219903184 -1569811373 -346894951 124592251 1377932543 -493887268 -1732394484 1813985850 47360741 -1611301829 -726415331 -1457816287 2086337273 -24967962 1499132563 1257556105 -2117161003 -412161182 -175911952 1903503238 -255896937 -1093371090 808342129 -412109298 -1696772771 524962559 2142115175 -1091840583 -893550489 1582451953 -1427903252 372410854 166316203 -320426810 -790780393 -2065886447 1944834629 376296188 -970536839 -667809221 480278366 -1865528013 1024415150 1309996813 -1702619698 -1789356945 -558223074 199529107 -1674094631 258610672 -1663094211 1425635942 574159997 970856635 -1321151030 -1335553479 -460411671 -1544160445 -2018537409 1648458344 -1791885644 -98242492 -982735961 279540085 1368826231 1816549350 1403757728 1672093296 -2084603219 -906907925 -1194591455 -525661799 506502378 108854032 -1419933003 -1926989144 495661172 -438559476 1848284426 2137562503 -2052796288 -1468166068 225915799 1911842190 -1771548220 1544936498 1233004819 -1491088294 1080327629 -26628920 -866966650 498348826 -724948453 -2051565574 -791693959 1382406798 -1390610251 2065809811 -77117595 1964072264 2001694404 -1586289291 -29142188 928322586 -1141221097 2120308011"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","agents-can-spread-fear-while-hiding?","apl-nw","average-node-degree","avg-hide-time","beta-dist-denom","cc-nw","color-max","color-min","color-patches?","count-disease-i","count-disease-i-prev","count-disease-r","count-disease-s","count-fearful","count-hiding","day-of-max-infected","disease-infection-rate","export-network?","fear-infection-rate","fear-lambda","fear-mechanism","fear-on?","fear-score-of-infected","fear-score-of-infected-cumulative","fear-threshold","gen-random-number","hide-duration","infection-duration","infinity","init-infected","network-type","num-turtles","original-sort-idx-to-turtle-idx","percent-fearful","percent-hiding","percent-infected","percent-links-rewired","percent-nodes-swapped","prob-release-damping","random-count","random-seed?","random_seed_num","release-mechanism","restore-hiding","satisficing-radius","satisficing?","sort-idx-to-turtle-idx","step-increment","turtle-idx-to-sort-idx","type-of-fear-distribution","_recording-save-file-name"
"-50","50","-50","50","0","nobody","1000","""UNDIRECTED""","40","true","0","6","[]","1","0.5363180930180927","0.9671260192520933","2.9999765133785427E-56","false","14","41","145","841","20","11","24","0.1","false","0.05","1","""Complex Contagion-Gamma""","true","0.05771890731382672","0.05706093664484643","1","0","4","6","9999","1","""Spatially Clustered""","1000","0","2","1.0999999999999999","15.9","0.2","1","150","0","true","1","""fixed-duration""","0","0.01","false","0","0.005","0","""Gamma""","0"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","disease-state","fear-state","time-infected","time-recovering","time-fearful","hiding?","time-hidden","fear-count","fear-score","fear-ever-infected?","disease-rate","tick-fearful","anchor?","fear-score-step-size","my-clustering-coefficient","distance-from-other-turtles","fear-score-sort","time-to-hide","hide-score","initial-fear-score","pr-release","can-spread-fear?","fear-score-when-infected","tick-infected","dend"
"506","105","131","-35.11484079578259","-28.631810931519325","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","3.480491322708403E-10","0","0.1","0","false","0.005","0","0","0","0","0","3.480491322708403E-10","0","true","3.480491322708403E-10","-100","""No-infections-yet"""
"507","105","250","-8.919853709969061","-2.560030117756808","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","5.988157640677416E-10","0","0.1","0","false","0.005","0","0","0","0","0","5.988157640677416E-10","0","true","5.988157640677416E-10","-100","""No-infections-yet"""
"508","105","268","48.85514968846427","1.3743368639494078","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","5.524358768147309E-18","0","0.1","0","false","0.005","0","0","0","0","0","5.524358768147309E-18","0","true","5.524358768147309E-18","-100","""No-infections-yet"""
"509","105","355","15.07860722329566","42.16325346826479","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","5.004294217456974E-4","0","0.1","0","false","0.005","0","0","0","0","0","5.004294217456974E-4","0","true","5.004294217456974E-4","-100","""No-infections-yet"""
"510","105","31","-18.35884545856999","-40.56675849059235","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","4.576443633372199E-14","0","0.1","0","false","0.005","0","0","0","0","0","4.576443633372199E-14","0","true","4.576443633372199E-14","-100","""No-infections-yet"""
"511","105","3","-36.47681017784143","-39.47936715146457","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.9443223919674926E-7","0","0.1","0","false","0.005","0","0","0","0","0","1.9443223919674926E-7","0","true","1.9443223919674926E-7","-100","""No-infections-yet"""
"512","105","180","50","-22.765088667669307","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","2.5732546646083765E-24","0","0.1","0","false","0.005","0","0","0","0","0","2.5732546646083765E-24","0","true","2.5732546646083765E-24","-100","""No-infections-yet"""
"513","105","5","-30.403377871553207","-5.87586194217553","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","4.527642381271219E-7","0","0.1","0","false","0.005","0","0","0","0","0","4.527642381271219E-7","0","true","4.527642381271219E-7","-100","""No-infections-yet"""
"514","105","23","-45.96550166676811","-33.39439157069347","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","7.462858798186422E-38","0","0.1","0","false","0.005","0","0","0","0","0","7.462858798186422E-38","0","true","7.462858798186422E-38","-100","""No-infections-yet"""
"515","105","304","44.78683294125995","20.277884892601836","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","6.775404116752836E-12","0","0.1","0","false","0.005","0","0","0","0","0","6.775404116752836E-12","0","true","6.775404116752836E-12","-100","""No-infections-yet"""
"516","105","83","16.1338411159457","-3.785844773912651","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.386262346302941E-14","0","0.1","0","false","0.005","0","0","0","0","0","1.386262346302941E-14","0","true","1.386262346302941E-14","-100","""No-infections-yet"""
"517","9.9","57","-5.369974141944473","-33.319470725181496","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","1.60727944131481E-18","0","0.1","0","false","0.005","0","0","0","0","0","1.60727944131481E-18","0","true","1.60727944131481E-18","30","""I-got-infected-by-100-and-the-prob-was-0.04776048157242052"""
"518","9.9","185","33.1677076283851","-29.79874776209847","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","5.643867225465598E-9","0","0.1","0","false","0.005","0","0","0","0","0","5.643867225465598E-9","0","true","5.643867225465598E-9","23","""I-got-infected-by-459-and-the-prob-was-0.04551719760571116"""
"519","105","130","-7.378559794724554","-44.20262766349325","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","4.483250321371524E-9","0","0.1","0","false","0.005","0","0","0","0","0","4.483250321371524E-9","0","true","4.483250321371524E-9","-100","""No-infections-yet"""
"520","105","178","-50","14.260571273881322","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","5.171133759509181E-4","0","0.1","0","false","0.005","0","0","0","0","0","5.171133759509181E-4","0","true","5.171133759509181E-4","-100","""No-infections-yet"""
"521","9.9","101","19.803264309949633","-27.471453628316024","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","0.045423685021965664","0","0.1","27","false","0.005","0","0","0","0","0","0.045423685021965664","0","true","0.045423685021965664","20","""I-got-infected-by-624-and-the-prob-was-0.06697199732047043"""
"522","9.9","324","38.9709738119399","-33.58556891593926","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","2.23388931765033E-7","0","0.1","0","false","0.005","0","0","0","0","0","2.23388931765033E-7","0","true","2.23388931765033E-7","24","""I-got-infected-by-269-and-the-prob-was-0.08258671556921382"""
"523","105","320","-14.166630747774484","-29.595564233045693","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.4858778492585934E-8","0","0.1","0","false","0.005","0","0","0","0","0","1.4858778492585934E-8","0","true","1.4858778492585934E-8","-100","""No-infections-yet"""
"524","105","348","31.530670329298232","1.9687146951226446","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","5.793812654630482E-13","0","0.1","0","false","0.005","0","0","0","0","0","5.793812654630482E-13","0","true","5.793812654630482E-13","-100","""No-infections-yet"""
"525","105","262","29.25161037240669","2.082990500023673","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","4.6225537706955175E-10","0","0.1","0","false","0.005","0","0","0","0","0","4.6225537706955175E-10","0","true","4.6225537706955175E-10","-100","""No-infections-yet"""
"526","105","325","-41.488722556417876","3.4910425400597687","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","9.943073226564704E-4","0","0.1","0","false","0.005","0","0","0","0","0","9.943073226564704E-4","0","true","9.943073226564704E-4","-100","""No-infections-yet"""
"527","9.9","52","44.57806906768504","-49.30466670150574","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","1.9363323680115635E-7","0","0.1","0","false","0.005","0","0","0","0","0","1.9363323680115635E-7","0","true","1.9363323680115635E-7","20","""I-got-infected-by-849-and-the-prob-was-0.050507373770562025"""
"528","9.9","242","13.014188912884874","-43.36467300521743","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","0.004457705435992444","0","0.1","0","false","0.005","0","0","0","0","0","0.004457705435992444","0","true","0.004457705435992444","-100","""No-infections-yet"""
"529","105","35","-32.23302311202212","30.78471107195662","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.3883083154051616E-6","0","0.1","0","false","0.005","0","0","0","0","0","1.3883083154051616E-6","0","true","1.3883083154051616E-6","-100","""No-infections-yet"""
"530","105","213","-34.93022128399086","-33.240609180275456","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.3061674445837374E-9","0","0.1","0","false","0.005","0","0","0","0","0","1.3061674445837374E-9","0","true","1.3061674445837374E-9","-100","""No-infections-yet"""
"531","105","232","40.602597138022304","25.369771841547053","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","3.8572280444700934E-9","0","0.1","0","false","0.005","0","0","0","0","0","3.8572280444700934E-9","0","true","3.8572280444700934E-9","-100","""No-infections-yet"""
"532","9.9","113","7.961518254564764","-36.81989954507915","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","0.006218709568644242","0","0.1","0","false","0.005","0","0","0","0","0","0.006218709568644242","0","true","0.006218709568644242","13","""I-got-infected-by-535-and-the-prob-was-0.041066248193262433"""
"533","15","236","41.52093144147203","-32.23767444731909","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""I""","""S""","2","0","0","false","0","0","9.083042647855843E-7","0","0.1","0","false","0.005","0","0","0","0","0","9.083042647855843E-7","0","true","9.083042647855843E-7","38","""I-got-infected-by-962-and-the-prob-was-0.07047295899578487"""
"534","105","82","-45.208840439425366","16.416857822265065","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","3.53667750117038E-6","0","0.1","0","false","0.005","0","0","0","0","0","3.53667750117038E-6","0","true","3.53667750117038E-6","-100","""No-infections-yet"""
"535","9.9","14","5.75044416689708","-38.91077310793226","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","1.935891923616661E-18","0","0.1","0","false","0.005","0","0","0","0","0","1.935891923616661E-18","0","true","1.935891923616661E-18","11","""I-got-infected-by-702-and-the-prob-was-0.07541481143187378"""
"536","105","35","-31.359965746259967","34.61583332866918","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","2.2622860755981063E-16","0","0.1","0","false","0.005","0","0","0","0","0","2.2622860755981063E-16","0","true","2.2622860755981063E-16","-100","""No-infections-yet"""
"537","105","283","15.320679188810264","0.48575829508518387","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","2.261299268298503E-22","0","0.1","0","false","0.005","0","0","0","0","0","2.261299268298503E-22","0","true","2.261299268298503E-22","-100","""No-infections-yet"""
"538","105","265","-32.53347447361509","26.941582383912532","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.10797498921843374","0","0.1","0","false","0.005","0","0","0","0","0","0.10797498921843374","0","true","0.10797498921843374","-100","""No-infections-yet"""
"539","9.9","181","25.856810079259702","-33.897205705341584","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","1.6016940475051197E-10","0","0.1","0","false","0.005","0","0","0","0","0","1.6016940475051197E-10","0","true","1.6016940475051197E-10","11","""I-got-infected-by-881-and-the-prob-was-0.011291933122662412"""
"540","105","38","-2.4348830183298453","-4.332896023031537","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","8.706264736190323E-5","0","0.1","0","false","0.005","0","0","0","0","0","8.706264736190323E-5","0","true","8.706264736190323E-5","-100","""No-infections-yet"""
"541","105","139","-21.142841553950735","48.42164717972863","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","5.485954275265654E-9","0","0.1","0","false","0.005","0","0","0","0","0","5.485954275265654E-9","0","true","5.485954275265654E-9","-100","""No-infections-yet"""
"542","9.9","257","27.03359618464742","-21.600320558166413","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","5.389962976400466E-4","0","0.1","0","false","0.005","0","0","0","0","0","5.389962976400466E-4","0","true","5.389962976400466E-4","19","""I-got-infected-by-292-and-the-prob-was-0.03519846622911671"""
"543","105","294","-40.14547084131483","-37.98065379605565","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","2.9500878346803473E-9","0","0.1","0","false","0.005","0","0","0","0","0","2.9500878346803473E-9","0","true","2.9500878346803473E-9","-100","""No-infections-yet"""
"544","105","178","-36.46966182395802","42.140133056018584","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.6014806434924602E-9","0","0.1","0","false","0.005","0","0","0","0","0","1.6014806434924602E-9","0","true","1.6014806434924602E-9","-100","""No-infections-yet"""
"545","105","17","-29.878819761278965","27.443240095643684","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","2.1112748322327528E-19","0","0.1","0","false","0.005","0","0","0","0","0","2.1112748322327528E-19","0","true","2.1112748322327528E-19","-100","""No-infections-yet"""
"546","105","112","28.870902500637772","-0.06081977914645425","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.004214925855688548","0","0.1","0","false","0.005","0","0","0","0","0","0.004214925855688548","0","true","0.004214925855688548","-100","""No-infections-yet"""
"547","105","149","-25.862842374719264","-43.31482643900789","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.117333439902743E-8","0","0.1","0","false","0.005","0","0","0","0","0","1.117333439902743E-8","0","true","1.117333439902743E-8","-100","""No-infections-yet"""
"548","105","240","47.427541271651585","-24.196273468363678","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","7.578149354231206E-10","0","0.1","0","false","0.005","0","0","0","0","0","7.578149354231206E-10","0","true","7.578149354231206E-10","-100","""No-infections-yet"""
"549","105","70","-16.905069716833932","-50","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.1602256468451074E-22","0","0.1","0","false","0.005","0","0","0","0","0","1.1602256468451074E-22","0","true","1.1602256468451074E-22","-100","""No-infections-yet"""
"550","105","122","47.741152462489794","-16.862529404557897","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.09000701633135359","0","0.1","0","false","0.005","0","0","0","0","0","0.09000701633135359","0","true","0.09000701633135359","-100","""No-infections-yet"""
"551","105","337","-9.300330826968242","-50","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.0023723956536644227","0","0.1","0","false","0.005","0","0","0","0","0","0.0023723956536644227","0","true","0.0023723956536644227","-100","""No-infections-yet"""
"552","105","90","-0.30590960299151904","26.25858910033112","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","2.372834707312178E-4","0","0.1","0","false","0.005","0","0","0","0","0","2.372834707312178E-4","0","true","2.372834707312178E-4","-100","""No-infections-yet"""
"553","105","247","-6.942687322948205","-13.575579772126435","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","2.53954687030174E-24","0","0.1","0","false","0.005","0","0","0","0","0","2.53954687030174E-24","0","true","2.53954687030174E-24","-100","""No-infections-yet"""
"554","105","192","39.308915455966655","22.054500905931004","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","3.0090078707451174E-7","0","0.1","0","false","0.005","0","0","0","0","0","3.0090078707451174E-7","0","true","3.0090078707451174E-7","-100","""No-infections-yet"""
"555","105","285","-34.61840789620698","33.21253881081212","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.047230405202831E-13","0","0.1","0","false","0.005","0","0","0","0","0","1.047230405202831E-13","0","true","1.047230405202831E-13","-100","""No-infections-yet"""
"556","9.9","297","4.4240361142938","-48.94600237530821","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","7.681744131186277E-11","0","0.1","0","false","0.005","0","0","0","0","0","7.681744131186277E-11","0","true","7.681744131186277E-11","11","""I-got-infected-by-351-and-the-prob-was-0.05955189584291831"""
"557","105","280","30.058511652558753","13.357788556181788","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.41798755512032426","0","0.1","0","false","0.005","0","0","0","0","0","0.41798755512032426","0","true","0.41798755512032426","-100","""No-infections-yet"""
"558","105","236","47.42561956182973","-9.814021075910176","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.6635713089245151","0","0.1","0","false","0.005","0","0","0","0","0","0.6635713089245151","0","true","0.6635713089245151","-100","""No-infections-yet"""
"559","105","249","-46.68821536989849","38.883095494070155","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","7.119461359008522E-8","0","0.1","0","false","0.005","0","0","0","0","0","7.119461359008522E-8","0","true","7.119461359008522E-8","-100","""No-infections-yet"""
"560","105","132","42.80615611525402","5.737321453270844","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","7.52366492997649E-14","0","0.1","0","false","0.005","0","0","0","0","0","7.52366492997649E-14","0","true","7.52366492997649E-14","-100","""No-infections-yet"""
"561","105","352","-13.34124041267548","12.718786114676998","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.4479446055298847","0","0.1","0","false","0.005","0","0","0","0","0","0.4479446055298847","0","true","0.4479446055298847","-100","""No-infections-yet"""
"562","105","283","12.027868658264309","-10.099921076525884","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","6.841198593680213E-13","0","0.1","0","false","0.005","0","0","0","0","0","6.841198593680213E-13","0","true","6.841198593680213E-13","-100","""No-infections-yet"""
"563","105","18","-41.708405997553015","-27.092383939765714","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","4.231227476908311E-18","0","0.1","0","false","0.005","0","0","0","0","0","4.231227476908311E-18","0","true","4.231227476908311E-18","-100","""No-infections-yet"""
"564","105","250","-37.35921010609544","-11.422682911641317","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.10538289114515549","0","0.1","0","false","0.005","0","0","0","0","0","0.10538289114515549","0","true","0.10538289114515549","-100","""No-infections-yet"""
"565","105","156","-11.341065292154571","39.791415794251876","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.007226902471524464","0","0.1","0","false","0.005","0","0","0","0","0","0.007226902471524464","0","true","0.007226902471524464","-100","""No-infections-yet"""
"566","105","332","-21.38596565208651","46.823367359588985","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","1.735317849429924E-26","0","0.1","0","false","0.005","0","0","0","0","0","1.735317849429924E-26","0","true","1.735317849429924E-26","-100","""No-infections-yet"""
"567","9.9","235","32.042644385219056","-40.24978852948985","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""R""","""S""","6","0","0","false","0","0","8.733648648845459E-23","0","0.1","0","false","0.005","0","0","0","0","0","8.733648648845459E-23","0","true","8.733648648845459E-23","22","""I-got-infected-by-205-and-the-prob-was-0.021510738275983043"""
"568","105","54","-37.39273565216207","-50","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","6.456042612536242E-5","0","0.1","0","false","0.005","0","0","0","0","0","6.456042612536242E-5","0","true","6.456042612536242E-5","-100","""No-infections-yet"""
"569","105","120","-33.32517894335882","11.220174090397387","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","0.5741194777651816","0","0.1","0","false","0.005","0","0","0","0","0","0.5741194777651816","0","true","0.5741194777651816","-100","""No-infections-yet"""
"570","105","80","44.67445996875238","5.649367293072606","""person""","""""","9.9","{all-turtles}","false","1","1","""up""","""S""","""S""","0","0","0","false","0","0","9.115859000948193E-46","0","0.1","0","false","0.005","0","0","0","0","0","9.115859000948193E-46","0","true","9.115859000948193E-46","-100","""No-infections-yet"""
